id,lat,lng,seq
M040893,40.834702,-73.944519,150008
M040893,40.834210,-73.944876,150009
M040893,40.834210,-73.944876,160001
M040893,40.832475,-73.946135,160002
M040893,40.832475,-73.946135,170001
M040893,40.830626,-73.947475,170002
M040893,40.830626,-73.947475,180001
M040893,40.829362,-73.948411,180002
M040893,40.829362,-73.948411,190001
M040893,40.827476,-73.949793,190002
M040893,40.827476,-73.949793,200001
M040893,40.826657,-73.950395,200002
M040893,40.826657,-73.950395,210001
M040893,40.824277,-73.952114,210002
M040893,40.824277,-73.952114,220001
M040893,40.823038,-73.953038,220002
M040893,40.823038,-73.953038,230001
M040893,40.821804,-73.953937,230002
M040893,40.821804,-73.953937,240001
M040893,40.819940,-73.955323,240002
M040893,40.819940,-73.955323,250001
M040893,40.818408,-73.956432,250002
M040893,40.818408,-73.956432,260001
M040893,40.816132,-73.958096,260002
M040893,40.816132,-73.958096,270001
M040893,40.814988,-73.958950,270002
M040893,40.814988,-73.958950,280001
M040893,40.811691,-73.961342,280002
M040893,40.811691,-73.961342,290001
M040893,40.810286,-73.962360,290002
M040893,40.810286,-73.962360,300001
M040893,40.807905,-73.964095,300002
M040893,40.807905,-73.964095,310001
M040893,40.806599,-73.965051,310002
M040893,40.806599,-73.965051,320001
M040893,40.805336,-73.965967,320002
M040893,40.805336,-73.965967,330001
M040893,40.804852,-73.966299,330002
M040893,40.804192,-73.966789,330003
M040893,40.804122,-73.966609,330004
M040893,40.803932,-73.966155,330005
M040893,40.803932,-73.966155,340001
M040893,40.802798,-73.963455,340002
M040893,40.802798,-73.963455,350001
M040893,40.801615,-73.960710,350002
M040893,40.801615,-73.960710,360001
M040893,40.801098,-73.959540,360002
M040893,40.801098,-73.959540,370001
M040893,40.801082,-73.959499,370002
M040893,40.800692,-73.958449,370003
M040893,40.800612,-73.958489,370004
M040893,40.800552,-73.958489,370005
M040893,40.800482,-73.958459,370006
M040893,40.800422,-73.958399,370007
M040893,40.800372,-73.958329,370008
M040893,40.800342,-73.958249,370009
M040893,40.800332,-73.958129,370010
M040893,40.800362,-73.958039,370011
M040893,40.800422,-73.957939,370012
M040893,40.800482,-73.957879,370013
M040893,40.800406,-73.957692,370014
M040893,40.800406,-73.957692,380001
M040893,40.799231,-73.954817,380002
M040893,40.799231,-73.954817,390001
M040893,40.798343,-73.952703,390002
M040893,40.798343,-73.952703,400001
M040893,40.798312,-73.952629,400002
M040893,40.798282,-73.952559,400003
M040893,40.798202,-73.952379,400004
M040893,40.798162,-73.952289,400005
M040893,40.797612,-73.950979,400006
M040893,40.797152,-73.949879,400007
M040893,40.797092,-73.949729,400008
M040893,40.796892,-73.949669,400009
M040893,40.796812,-73.949629,400010
M040893,40.796782,-73.949619,400011
M040893,40.796732,-73.949569,400012
M040893,40.796682,-73.949499,400013
M040893,40.796632,-73.949419,400014
M040893,40.796575,-73.949457,400015
M040893,40.796575,-73.949457,410001
M040893,40.795477,-73.950235,410002
M040893,40.795477,-73.950235,420001
M040893,40.794143,-73.951208,420002
M040893,40.794143,-73.951208,430001
M040893,40.793037,-73.952011,430002
M040893,40.793037,-73.952011,440001
M040893,40.791537,-73.953107,440002
M040893,40.791537,-73.953107,450001
M040893,40.789167,-73.954842,450002
M040893,40.789167,-73.954842,460001
M040893,40.788179,-73.955552,460002
M040893,40.788179,-73.955552,470001
M040893,40.786520,-73.956772,470002
M040893,40.786520,-73.956772,480001
M040893,40.785424,-73.957571,480002
M040893,40.785424,-73.957571,490001
M040893,40.785332,-73.957639,490002
M040893,40.784712,-73.958099,490003
M040893,40.784092,-73.958549,490004
M040893,40.783963,-73.958639,490005
M040893,40.783963,-73.958639,500001
M040893,40.783452,-73.958999,500002
M040893,40.783392,-73.959049,500003
M040893,40.782832,-73.959459,500004
M040893,40.782202,-73.959919,500005
M040893,40.782148,-73.959957,500006
M040893,40.782148,-73.959957,510001
M040893,40.781522,-73.960409,510002
M040893,40.781212,-73.960639,510003
M040893,40.780842,-73.960909,510004
M040893,40.780399,-73.961239,510005
M040893,40.780399,-73.961239,520001
M040893,40.778512,-73.962617,520002
M040893,40.778512,-73.962617,530001
M040893,40.776214,-73.964293,530002
M040893,40.776214,-73.964293,540001
M040893,40.775577,-73.964756,540002
M040893,40.775577,-73.964756,550001
M040893,40.774313,-73.965674,550002
M040893,40.774313,-73.965674,560001
M040893,40.771763,-73.967538,560002
M040893,40.771763,-73.967538,570001
M040893,40.770226,-73.968661,570002
M040893,40.770226,-73.968661,580001
M040893,40.768193,-73.970141,580002
M040893,40.768193,-73.970141,590001
M040893,40.768032,-73.970259,590002
M040893,40.767382,-73.970729,590003
M040893,40.767321,-73.970774,590004
M040893,40.767321,-73.970774,600001
M040893,40.766762,-73.971189,600002
M040893,40.766132,-73.971649,600003
M040893,40.766053,-73.971706,600004
M040893,40.766053,-73.971706,610001
M040893,40.764409,-73.972916,610002
M040893,40.764409,-73.972916,620001
M040893,40.761758,-73.974839,620002
M040893,40.761758,-73.974839,630001
M040893,40.761662,-73.974909,630002
M040893,40.761032,-73.975369,630003
M040893,40.760402,-73.975829,630004
M040893,40.760292,-73.975909,630005
M040893,40.760172,-73.975999,630006
M040893,40.759884,-73.976213,630007
M040893,40.759884,-73.976213,640001
M040893,40.757990,-73.977584,640002
M040893,40.757990,-73.977584,650001
M040893,40.756119,-73.978958,650002
M040893,40.756119,-73.978958,660001
M040893,40.754840,-73.979896,660002
M040893,40.754840,-73.979896,670001
M040893,40.753170,-73.981103,670002
M040893,40.753170,-73.981103,680001
M040893,40.750903,-73.982755,680002
M040893,40.750903,-73.982755,690001
M040893,40.750342,-73.983179,690002
M040893,40.749722,-73.983619,690003
M040893,40.749092,-73.984079,690004
M040893,40.748533,-73.984485,690005
M040893,40.748533,-73.984485,700001
M040893,40.748432,-73.984559,700002
M040893,40.748272,-73.984679,700003
M040893,40.747762,-73.985049,700004
M040893,40.747142,-73.985499,700005
M040893,40.746472,-73.983899,700006
M040893,40.746583,-73.983816,700007
M040894,40.818408,-73.956432,10001
M040894,40.816132,-73.958096,10002
M040894,40.816132,-73.958096,20001
M040894,40.814988,-73.958950,20002
M040894,40.814988,-73.958950,30001
M040894,40.811691,-73.961342,30002
M040894,40.811691,-73.961342,40001
M040894,40.810286,-73.962360,40002
M040894,40.810286,-73.962360,50001
M040894,40.807905,-73.964095,50002
M040894,40.807905,-73.964095,60001
M040894,40.806599,-73.965051,60002
M040894,40.806599,-73.965051,70001
M040894,40.805336,-73.965967,70002
M040894,40.805336,-73.965967,80001
M040894,40.804852,-73.966299,80002
M040894,40.804192,-73.966789,80003
M040894,40.804122,-73.966609,80004
M040894,40.803932,-73.966155,80005
M040894,40.803932,-73.966155,90001
M040894,40.802798,-73.963455,90002
M040894,40.802798,-73.963455,100001
M040894,40.801615,-73.960710,100002
M040894,40.801615,-73.960710,110001
M040894,40.801098,-73.959540,110002
M040894,40.801098,-73.959540,120001
M040894,40.801082,-73.959499,120002
M040894,40.800692,-73.958449,120003
M040894,40.800612,-73.958489,120004
M040894,40.800552,-73.958489,120005
M040894,40.800482,-73.958459,120006
M040894,40.800422,-73.958399,120007
M040894,40.800372,-73.958329,120008
M040894,40.800342,-73.958249,120009
M040894,40.800332,-73.958129,120010
M040894,40.800362,-73.958039,120011
M040894,40.800422,-73.957939,120012
M040894,40.800482,-73.957879,120013
M040894,40.800406,-73.957692,120014
M040894,40.800406,-73.957692,130001
M040894,40.799231,-73.954817,130002
M040894,40.799231,-73.954817,140001
M040894,40.798343,-73.952703,140002
M040894,40.798343,-73.952703,150001
M040894,40.798312,-73.952629,150002
M040894,40.798282,-73.952559,150003
M040894,40.798202,-73.952379,150004
M040894,40.798162,-73.952289,150005
M040894,40.797612,-73.950979,150006
M040894,40.797152,-73.949879,150007
M040894,40.797092,-73.949729,150008
M040894,40.796892,-73.949669,150009
M040894,40.796812,-73.949629,150010
M040894,40.796782,-73.949619,150011
M040894,40.796732,-73.949569,150012
M040894,40.796682,-73.949499,150013
M040894,40.796632,-73.949419,150014
M040894,40.796575,-73.949457,150015
M040894,40.796575,-73.949457,160001
M040894,40.795477,-73.950235,160002
M040894,40.795477,-73.950235,170001
M040894,40.794143,-73.951208,170002
M040894,40.794143,-73.951208,180001
M040894,40.793037,-73.952011,180002
M040894,40.793037,-73.952011,190001
M040894,40.791537,-73.953107,190002
M040894,40.791537,-73.953107,200001
M040894,40.789167,-73.954842,200002
M040894,40.789167,-73.954842,210001
M040894,40.788179,-73.955552,210002
M040894,40.788179,-73.955552,220001
M040894,40.786520,-73.956772,220002
M040894,40.786520,-73.956772,230001
M040894,40.785424,-73.957571,230002
M040894,40.785424,-73.957571,240001
M040894,40.785332,-73.957639,240002
M040894,40.784712,-73.958099,240003
M040894,40.784092,-73.958549,240004
M040894,40.783963,-73.958639,240005
M040894,40.783963,-73.958639,250001
M040894,40.783452,-73.958999,250002
M040894,40.783392,-73.959049,250003
M040894,40.782832,-73.959459,250004
M040894,40.782202,-73.959919,250005
M040894,40.782148,-73.959957,250006
M040894,40.782148,-73.959957,260001
M040894,40.781522,-73.960409,260002
M040894,40.781212,-73.960639,260003
M040894,40.780842,-73.960909,260004
M040894,40.780399,-73.961239,260005
M040894,40.780399,-73.961239,270001
M040894,40.778512,-73.962617,270002
M040894,40.778512,-73.962617,280001
M040894,40.776214,-73.964293,280002
M040894,40.776214,-73.964293,290001
M040894,40.775577,-73.964756,290002
M040894,40.775577,-73.964756,300001
M040894,40.774313,-73.965674,300002
M040894,40.774313,-73.965674,310001
M040894,40.771763,-73.967538,310002
M040894,40.771763,-73.967538,320001
M040894,40.770226,-73.968661,320002
M040894,40.770226,-73.968661,330001
M040894,40.768193,-73.970141,330002
M040894,40.768193,-73.970141,340001
M040894,40.768032,-73.970259,340002
M040894,40.767382,-73.970729,340003
M040894,40.767321,-73.970774,340004
M040894,40.767321,-73.970774,350001
M040894,40.766762,-73.971189,350002
M040894,40.766132,-73.971649,350003
M040894,40.766053,-73.971706,350004
M040894,40.766053,-73.971706,360001
M040894,40.764409,-73.972916,360002
M040894,40.764409,-73.972916,370001
M040894,40.761758,-73.974839,370002
M040894,40.761758,-73.974839,380001
M040894,40.761662,-73.974909,380002
M040894,40.761032,-73.975369,380003
M040894,40.760402,-73.975829,380004
M040894,40.760292,-73.975909,380005
M040894,40.760172,-73.975999,380006
M040894,40.759884,-73.976213,380007
M040894,40.759884,-73.976213,390001
M040894,40.757990,-73.977584,390002
M040894,40.757990,-73.977584,400001
M040894,40.756119,-73.978958,400002
M040894,40.756119,-73.978958,410001
M040894,40.754840,-73.979896,410002
M040894,40.754840,-73.979896,420001
M040894,40.753170,-73.981103,420002
M040894,40.753170,-73.981103,430001
M040894,40.750903,-73.982755,430002
M040894,40.750903,-73.982755,440001
M040894,40.750342,-73.983179,440002
M040894,40.749722,-73.983619,440003
M040894,40.749092,-73.984079,440004
M040894,40.748533,-73.984485,440005
M040894,40.748533,-73.984485,450001
M040894,40.748432,-73.984559,450002
M040894,40.748272,-73.984679,450003
M040894,40.747762,-73.985049,450004
M040894,40.747142,-73.985499,450005
M040894,40.746472,-73.983899,450006
M040894,40.746583,-73.983816,450007
M040895,40.859233,-73.934230,10001
M040895,40.859232,-73.934229,10002
M040895,40.859202,-73.934139,10003
M040895,40.858672,-73.934459,10004
M040895,40.858422,-73.934619,10005
M040895,40.857102,-73.935599,10006
M040895,40.856775,-73.935842,10007
M040895,40.856775,-73.935842,20001
M040895,40.855702,-73.936639,20002
M040895,40.855422,-73.936789,20003
M040895,40.855092,-73.936889,20004
M040895,40.854807,-73.936977,20005
M040895,40.854807,-73.936977,30001
M040895,40.853119,-73.937504,30002
M040895,40.853119,-73.937504,40001
M040895,40.851873,-73.937914,40002
M040895,40.851873,-73.937914,50001
M040895,40.850613,-73.938395,50002
M040895,40.850613,-73.938395,60001
M040895,40.849982,-73.938649,60002
M040895,40.849682,-73.938779,60003
M040895,40.849292,-73.938949,60004
M040895,40.849162,-73.939019,60005
M040895,40.849092,-73.939059,60006
M040895,40.848942,-73.939139,60007
M040895,40.848852,-73.939179,60008
M040895,40.848662,-73.939249,60009
M040895,40.848192,-73.939399,60010
M040895,40.847832,-73.939519,60011
M040895,40.847562,-73.939630,60012
M040895,40.847562,-73.939630,70001
M040895,40.845833,-73.940320,70002
M040895,40.845833,-73.940320,80001
M040895,40.844417,-73.940899,80002
M040895,40.844417,-73.940899,90001
M040895,40.844392,-73.940909,90002
M040895,40.844042,-73.941139,90003
M040895,40.843432,-73.941639,90004
M040895,40.843169,-73.941829,90005
M040895,40.843169,-73.941829,100001
M040895,40.843072,-73.941899,100002
M040895,40.842802,-73.942009,100003
M040895,40.842622,-73.942079,100004
M040895,40.842142,-73.942279,100005
M040895,40.841881,-73.942380,100006
M040895,40.841881,-73.942380,110001
M040895,40.839887,-73.943182,110002
M040895,40.839887,-73.943182,120001
M040895,40.838706,-73.943645,120002
M040895,40.838706,-73.943645,130001
M040895,40.837523,-73.944118,130002
M040895,40.837523,-73.944118,140001
M040895,40.836082,-73.944669,140002
M040895,40.836082,-73.944669,150001
M040895,40.835912,-73.944669,150002
M040895,40.835752,-73.944609,150003
M040895,40.835612,-73.944509,150004
M040895,40.835502,-73.944389,150005
M040895,40.835422,-73.944249,150006
M040895,40.835332,-73.944039,150007
M040895,40.834702,-73.944519,150008
M040895,40.834210,-73.944876,150009
M040895,40.834210,-73.944876,160001
M040895,40.826657,-73.950395,160002
M040895,40.826657,-73.950395,170001
M040895,40.819940,-73.955323,170002
M040895,40.819940,-73.955323,180001
M040895,40.818408,-73.956432,180002
M040895,40.818408,-73.956432,190001
M040895,40.814988,-73.958950,190002
M040895,40.814988,-73.958950,200001
M040895,40.807905,-73.964095,200002
M040895,40.807905,-73.964095,210001
M040895,40.807802,-73.964169,210002
M040895,40.807382,-73.964479,210003
M040895,40.806742,-73.964949,210004
M040895,40.806112,-73.965399,210005
M040895,40.805492,-73.965859,210006
M040895,40.805452,-73.965889,210007
M040895,40.804852,-73.966299,210008
M040895,40.804192,-73.966789,210009
M040895,40.804122,-73.966609,210010
M040895,40.803932,-73.966155,210011
M040895,40.803932,-73.966155,220001
M040895,40.802798,-73.963455,220002
M040895,40.802798,-73.963455,230001
M040895,40.801615,-73.960710,230002
M040895,40.801615,-73.960710,240001
M040895,40.801098,-73.959540,240002
M040895,40.801098,-73.959540,250001
M040895,40.801082,-73.959499,250002
M040895,40.800692,-73.958449,250003
M040895,40.800612,-73.958489,250004
M040895,40.800552,-73.958489,250005
M040895,40.800482,-73.958459,250006
M040895,40.800422,-73.958399,250007
M040895,40.800372,-73.958329,250008
M040895,40.800342,-73.958249,250009
M040895,40.800332,-73.958129,250010
M040895,40.800362,-73.958039,250011
M040895,40.800422,-73.957939,250012
M040895,40.800482,-73.957879,250013
M040895,40.800406,-73.957692,250014
M040895,40.800406,-73.957692,260001
M040895,40.799231,-73.954817,260002
M040895,40.799231,-73.954817,270001
M040895,40.798343,-73.952703,270002
M040895,40.798343,-73.952703,280001
M040895,40.798312,-73.952629,280002
M040895,40.798282,-73.952559,280003
M040895,40.798202,-73.952379,280004
M040895,40.798162,-73.952289,280005
M040895,40.797612,-73.950979,280006
M040895,40.797152,-73.949879,280007
M040895,40.797092,-73.949729,280008
M040895,40.796892,-73.949669,280009
M040895,40.796812,-73.949629,280010
M040895,40.796782,-73.949619,280011
M040895,40.796732,-73.949569,280012
M040895,40.796682,-73.949499,280013
M040895,40.796632,-73.949419,280014
M040895,40.796575,-73.949457,280015
M040895,40.796575,-73.949457,290001
M040895,40.795477,-73.950235,290002
M040895,40.795477,-73.950235,300001
M040895,40.794143,-73.951208,300002
M040895,40.794143,-73.951208,310001
M040895,40.791537,-73.953107,310002
M040895,40.791537,-73.953107,320001
M040895,40.788179,-73.955552,320002
M040895,40.788179,-73.955552,330001
M040895,40.780399,-73.961239,330002
M040895,40.780399,-73.961239,340001
M040895,40.776214,-73.964293,340002
M040895,40.776214,-73.964293,350001
M040895,40.771763,-73.967538,350002
M040895,40.771763,-73.967538,360001
M040895,40.768193,-73.970141,360002
M040895,40.768193,-73.970141,370001
M040895,40.764409,-73.972916,370002
M040895,40.764409,-73.972916,380001
M040895,40.761758,-73.974839,380002
M040895,40.761758,-73.974839,390001
M040895,40.761662,-73.974909,390002
M040895,40.761032,-73.975369,390003
M040895,40.760402,-73.975829,390004
M040895,40.760292,-73.975909,390005
M040895,40.760172,-73.975999,390006
M040895,40.759782,-73.976289,390007
M040895,40.759152,-73.976749,390008
M040895,40.758932,-73.976909,390009
M040895,40.758782,-73.977019,390010
M040895,40.758532,-73.977199,390011
M040895,40.758242,-73.977399,390012
M040895,40.757902,-73.977649,390013
M040895,40.757732,-73.977779,390014
M040895,40.757272,-73.978109,390015
M040895,40.756652,-73.978569,390016
M040895,40.756119,-73.978958,390017
M040895,40.756119,-73.978958,400001
M040895,40.753170,-73.981103,400002
M040895,40.753170,-73.981103,410001
M040895,40.748533,-73.984485,410002
M040895,40.748533,-73.984485,420001
M040895,40.748432,-73.984559,420002
M040895,40.748272,-73.984679,420003
M040895,40.747762,-73.985049,420004
M040895,40.747142,-73.985499,420005
M040895,40.746472,-73.983899,420006
M040895,40.746583,-73.983816,420007
M040896,40.746644,-73.983771,10001
M040896,40.748361,-73.982514,10002
M040896,40.748361,-73.982514,20001
M040896,40.750172,-73.981193,20002
M040896,40.750172,-73.981193,30001
M040896,40.750272,-73.981119,30002
M040896,40.750902,-73.980669,30003
M040896,40.751512,-73.980219,30004
M040896,40.752053,-73.979826,30005
M040896,40.752053,-73.979826,40001
M040896,40.752132,-73.979769,40002
M040896,40.752352,-73.979609,40003
M040896,40.752542,-73.979479,40004
M040896,40.752822,-73.979269,40005
M040896,40.753377,-73.978850,40006
M040896,40.753377,-73.978850,50001
M040896,40.753472,-73.978779,50002
M040896,40.754002,-73.978399,50003
M040896,40.754052,-73.978359,50004
M040896,40.754092,-73.978329,50005
M040896,40.754722,-73.977869,50006
M040896,40.755263,-73.977476,50007
M040896,40.755263,-73.977476,60001
M040896,40.755342,-73.977419,60002
M040896,40.755972,-73.976959,60003
M040896,40.756524,-73.976549,60004
M040896,40.756524,-73.976549,70001
M040896,40.756592,-73.976499,70002
M040896,40.756972,-73.976239,70003
M040896,40.757222,-73.976049,70004
M040896,40.757784,-73.975647,70005
M040896,40.757784,-73.975647,80001
M040896,40.757852,-73.975599,80002
M040896,40.758482,-73.975129,80003
M040896,40.759092,-73.974679,80004
M040896,40.759669,-73.974263,80005
M040896,40.759669,-73.974263,90001
M040896,40.759732,-73.974219,90002
M040896,40.760352,-73.973769,90003
M040896,40.760982,-73.973299,90004
M040896,40.761540,-73.972893,90005
M040896,40.761540,-73.972893,100001
M040896,40.761602,-73.972849,100002
M040896,40.762282,-73.972359,100003
M040896,40.762890,-73.971914,100004
M040896,40.762890,-73.971914,110001
M040896,40.764719,-73.970581,110002
M040896,40.764719,-73.970581,120001
M040896,40.766310,-73.969416,120002
M040896,40.766310,-73.969416,130001
M040896,40.767874,-73.968274,130002
M040896,40.767874,-73.968274,140001
M040896,40.768849,-73.967569,140002
M040896,40.768849,-73.967569,150001
M040896,40.770113,-73.966648,150002
M040896,40.770113,-73.966648,160001
M040896,40.771834,-73.965383,160002
M040896,40.771834,-73.965383,170001
M040896,40.772452,-73.964929,170002
M040896,40.772802,-73.964677,170003
M040896,40.772802,-73.964677,180001
M040896,40.773092,-73.964469,180002
M040896,40.773722,-73.964009,180003
M040896,40.774362,-73.963549,180004
M040896,40.774992,-73.963089,180005
M040896,40.775357,-73.962826,180006
M040896,40.775357,-73.962826,190001
M040896,40.777486,-73.961273,190002
M040896,40.777486,-73.961273,200001
M040896,40.778828,-73.960292,200002
M040896,40.778828,-73.960292,210001
M040896,40.781189,-73.958562,210002
M040896,40.781189,-73.958562,220001
M040896,40.782709,-73.957452,220002
M040896,40.782709,-73.957452,230001
M040896,40.784398,-73.956225,230002
M040896,40.784398,-73.956225,240001
M040896,40.785673,-73.955290,240002
M040896,40.785673,-73.955290,250001
M040896,40.787127,-73.954244,250002
M040896,40.787127,-73.954244,260001
M040896,40.788449,-73.953263,260002
M040896,40.788449,-73.953263,270001
M040896,40.790342,-73.951890,270002
M040896,40.790342,-73.951890,280001
M040896,40.791407,-73.951109,280002
M040896,40.791407,-73.951109,290001
M040896,40.792193,-73.950530,290002
M040896,40.792193,-73.950530,300001
M040896,40.793472,-73.949602,300002
M040896,40.793472,-73.949602,310001
M040896,40.794588,-73.948783,310002
M040896,40.794588,-73.948783,320001
M040896,40.794902,-73.948559,320002
M040896,40.795532,-73.948099,320003
M040896,40.796162,-73.947639,320004
M040896,40.796272,-73.947899,320005
M040896,40.796352,-73.948083,320006
M040896,40.796352,-73.948083,330001
M040896,40.796692,-73.948869,330002
M040896,40.796792,-73.948819,330003
M040896,40.796892,-73.948819,330004
M040896,40.796972,-73.948859,330005
M040896,40.797052,-73.948959,330006
M040896,40.797102,-73.949089,330007
M040896,40.797116,-73.949171,330008
M040896,40.797116,-73.949171,340001
M040896,40.797122,-73.949209,340002
M040896,40.797122,-73.949349,340003
M040896,40.797112,-73.949509,340004
M040896,40.797092,-73.949729,340005
M040896,40.797152,-73.949879,340006
M040896,40.797612,-73.950979,340007
M040896,40.798162,-73.952289,340008
M040896,40.798202,-73.952379,340009
M040896,40.798282,-73.952559,340010
M040896,40.798312,-73.952629,340011
M040896,40.798322,-73.952654,340012
M040896,40.798322,-73.952654,350001
M040896,40.799311,-73.955006,350002
M040896,40.799311,-73.955006,360001
M040896,40.799392,-73.955199,360002
M040896,40.799462,-73.955369,360003
M040896,40.799522,-73.955529,360004
M040896,40.800482,-73.957879,360005
M040896,40.800572,-73.957859,360006
M040896,40.800632,-73.957869,360007
M040896,40.800692,-73.957899,360008
M040896,40.800732,-73.957929,360009
M040896,40.800782,-73.958019,360010
M040896,40.800812,-73.958109,360011
M040896,40.800812,-73.958219,360012
M040896,40.800792,-73.958309,360013
M040896,40.800752,-73.958389,360014
M040896,40.800692,-73.958449,360015
M040896,40.800720,-73.958524,360016
M040896,40.800720,-73.958524,370001
M040896,40.801313,-73.960035,370002
M040896,40.801313,-73.960035,380001
M040896,40.801938,-73.961453,380002
M040896,40.801938,-73.961453,390001
M040896,40.803141,-73.964265,390002
M040896,40.803141,-73.964265,400001
M040896,40.804071,-73.966488,400002
M040896,40.804071,-73.966488,410001
M040896,40.806284,-73.965017,410002
M040896,40.806284,-73.965017,420001
M040896,40.808004,-73.963787,420002
M040896,40.808004,-73.963787,430001
M040896,40.810368,-73.962045,430002
M040896,40.810368,-73.962045,440001
M040896,40.812057,-73.960790,440002
M040896,40.812057,-73.960790,450001
M040896,40.813995,-73.959366,450002
M040896,40.813995,-73.959366,460001
M040896,40.814981,-73.958672,460002
M040896,40.814981,-73.958672,470001
M040896,40.817359,-73.956942,470002
M040896,40.817359,-73.956942,480001
M040896,40.818551,-73.956069,480002
M040896,40.818551,-73.956069,490001
M040896,40.820661,-73.954533,490002
